time,strain,mov_name,roi,CTDr
1040,yQC22,02192019_yQC22_150u10%int480_1,69,14
20,yQC22,02192019_yQC22_150u10%int480_1,71,14
1040,yQC22,02192019_yQC22_150u10%int480_1,71,14
120,yQC22,02192019_yQC22_150u10%int480_1,71,14
220,yQC22,02192019_yQC22_150u10%int480_1,73,14
20,yQC22,02192019_yQC22_150u10%int480_1,73,14
1060,yQC22,02192019_yQC22_150u10%int480_1,73,14
60,yQC22,02192019_yQC22_150u10%int480_1,75,14
40,yQC22,02192019_yQC22_150u10%int480_1,76,14
140,yQC22,02192019_yQC22_150u10%int480_1,76,14
760,yQC22,02192019_yQC22_150u10%int480_1,76,14
1400,yQC22,02192019_yQC22_150u10%int480_1,77,14
180,yQC22,02192019_yQC22_150u10%int480_1,78,14
160,yQC22,02192019_yQC22_150u10%int480_1,78,14
40,yQC22,02192019_yQC22_150u10%int480_1,78,14
760,yQC22,02192019_yQC22_150u10%int480_1,78,14
780,yQC22,02192019_yQC22_150u10%int480_1,78,14
220,yQC22,02192019_yQC22_150u10%int480_1,78,14
40,yQC22,02192019_yQC22_150u10%int480_1,78,14
1140,yQC22,02192019_yQC22_150u10%int480_1,78,14
400,yQC22,02192019_yQC22_150u10%int480_1,79,14
60,yQC22,02192019_yQC22_150u10%int480_1,79,14
140,yQC22,02192019_yQC22_150u10%int480_1,84,14
20,yQC22,02192019_yQC22_150u10%int480_1,84,14
100,yQC22,02192019_yQC22_150u10%int480_1,84,14
200,yQC22,02192019_yQC22_150u10%int480_1,84,14
20,yQC22,02192019_yQC22_150u10%int480_1,84,14
280,yQC22,02192019_yQC22_150u10%int480_1,84,14
100,yQC22,02192019_yQC22_150u10%int480_1,85,14
700,yQC22,02192019_yQC22_150u10%int480_1,85,14
240,yQC22,02192019_yQC22_150u10%int480_1,85,14
100,yQC22,02192019_yQC22_150u10%int480_1,85,14
1100,yQC22,02192019_yQC22_150u10%int480_1,85,14
240,yQC22,02192019_yQC22_150u10%int480_1,85,14
540,yQC22,02192019_yQC22_150u10%int480_1,85,14
280,yQC22,02192019_yQC22_150u10%int480_1,85,14
400,yQC22,02192019_yQC22_150u10%int480_1,85,14
20,yQC22,02192019_yQC22_150u10%int480_1,86,14
60,yQC22,02192019_yQC22_150u10%int480_1,86,14
700,yQC22,02192019_yQC22_150u10%int480_1,86,14
20,yQC22,02192019_yQC22_150u10%int480_1,86,14
60,yQC22,02192019_yQC22_150u10%int480_1,86,14
60,yQC22,02192019_yQC22_150u10%int480_1,86,14
100,yQC22,02192019_yQC22_150u10%int480_1,86,14
20,yQC22,02192019_yQC22_150u10%int480_1,86,14
120,yQC22,02192019_yQC22_150u10%int480_1,86,14
60,yQC22,02192019_yQC22_150u10%int480_1,86,14
240,yQC22,02192019_yQC22_150u10%int480_1,86,14
560,yQC22,02192019_yQC22_150u10%int480_1,86,14
1780,yQC22,02192019_yQC22_150u10%int480_1,87,14
180,yQC22,02192019_yQC22_150u10%int480_1,87,14
20,yQC22,02192019_yQC22_150u10%int480_1,87,14
680,yQC22,02192019_yQC22_150u10%int480_1,90,14
320,yQC22,02192019_yQC22_150u10%int480_1,90,14
20,yQC22,02192019_yQC22_150u10%int480_1,90,14
480,yQC22,02192019_yQC22_150u10%int480_1,90,14
320,yQC22,02192019_yQC22_150u10%int480_1,90,14
640,yQC22,02192019_yQC22_150u10%int480_1,90,14
1160,yQC22,02192019_yQC22_150u10%int480_1,90,14
500,yQC22,02192019_yQC22_150u10%int480_1,91,14
200,yQC22,02192019_yQC22_150u10%int480_1,91,14
200,yQC22,02192019_yQC22_150u10%int480_1,91,14
320,yQC22,02192019_yQC22_150u10%int480_1,93,14
40,yQC22,02192019_yQC22_150u10%int480_1,93,14
1320,yQC22,02192019_yQC22_150u10%int480_1,93,14
960,yQC22,02192019_yQC22_150u10%int480_1,93,14
